,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
46647,4,Federal-gov,134153,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,2,0,2,United-States,>50K
47894,0,Private,95079,11th,7,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
32964,1,Private,500068,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,,<=50K
9149,0,Private,20728,HS-grad,9,Never-married,Sales,Own-child,White,Female,2,0,2,United-States,<=50K
16159,3,Private,174662,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,<=50K
21945,1,Private,190385,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,>50K
15983,1,Private,181666,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,2,United-States,<=50K
793,0,Private,211046,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,1,0,2,United-States,<=50K
37178,4,Local-gov,53612,Masters,14,Separated,Prof-specialty,Own-child,Black,Female,0,0,1,United-States,<=50K
48774,2,Private,390243,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,2,United-States,<=50K
17289,2,Private,262684,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1,2,United-States,<=50K
48515,2,Private,137304,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,2,United-States,<=50K
40417,0,Private,205953,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,0,United-States,<=50K
8021,3,State-gov,85384,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
4921,1,Private,143068,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,3,United-States,<=50K
22363,3,Private,166546,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,1,United-States,<=50K
20973,0,Private,417668,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
12160,0,Private,66622,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
45970,3,Self-emp-inc,230919,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
38886,4,,378922,HS-grad,9,Married-spouse-absent,,Not-in-family,White,Female,0,0,0,Canada,<=50K
13912,1,Private,42596,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
991,2,Private,194636,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
36758,0,Private,27620,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,1,United-States,<=50K
20109,2,Private,67065,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Male,1,0,1,United-States,<=50K
9698,0,Private,334633,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
2129,3,State-gov,30575,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
17235,3,Private,102945,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
5535,0,Private,49092,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
28764,2,Private,260761,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
44755,0,,120998,Some-college,10,Never-married,,Own-child,White,Male,0,0,2,United-States,<=50K
25026,4,Private,308028,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,2,United-States,<=50K
10091,1,State-gov,309620,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,0,Taiwan,<=50K
24461,3,,481987,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,3,United-States,<=50K
1889,0,Private,199545,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0,United-States,<=50K
29438,1,Private,89735,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,1,2,United-States,<=50K
19548,3,,172991,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
42397,0,Private,126540,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
39096,3,Private,266860,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
5637,0,Private,63363,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
11484,4,,182668,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,>50K
2233,1,Private,178322,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,Germany,>50K
5018,1,Federal-gov,129707,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
33780,2,Private,166062,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
44114,3,Local-gov,27802,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,2,3,United-States,<=50K
8013,2,Private,205424,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
47686,2,Federal-gov,109209,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
41317,2,Private,183096,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
41354,3,State-gov,119570,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
5667,1,Private,190040,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
11256,0,Private,223515,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
43773,1,Private,36440,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
40891,2,Private,126319,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
22938,2,Private,83859,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,1,United-States,<=50K
26288,0,Private,21154,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
2974,3,Private,90624,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
31590,1,Private,117983,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
24986,1,Private,121488,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,2,United-States,<=50K
1337,2,Private,240124,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
32337,0,Private,194951,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,3,Ireland,<=50K
44488,3,Federal-gov,314871,Some-college,10,Separated,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
28811,0,,343553,11th,7,Never-married,,Not-in-family,Black,Male,0,0,2,United-States,<=50K
39647,3,Private,240989,1st-4th,2,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,2,Mexico,<=50K
11942,0,Private,335005,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,2,United-States,<=50K
32218,2,Private,186009,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2,3,United-States,<=50K
25341,2,Local-gov,227644,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
14495,1,Federal-gov,38905,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
6594,2,Private,111275,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
1596,1,Local-gov,119829,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,3,United-States,<=50K
4810,2,Private,179717,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,1,3,United-States,>50K
7475,2,Private,193026,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,1,2,,<=50K
41622,0,Private,190916,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,2,United-States,<=50K
37451,0,Private,125236,10th,6,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
43871,1,Private,210521,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
17192,0,Private,95917,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,1,Canada,<=50K
1717,2,Private,233955,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,2,China,>50K
17072,1,Private,167987,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
4021,0,,35507,Some-college,10,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
951,2,Private,227065,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1446,2,Self-emp-not-inc,256866,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2,0,2,United-States,<=50K
12441,3,Self-emp-not-inc,114758,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,2,0,2,United-States,<=50K
24664,0,Private,351802,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,<=50K
15484,2,,370585,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,0,0,2,United-States,<=50K
4306,1,Private,65278,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
26794,4,Private,201112,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,3,United-States,>50K
2180,2,Private,393673,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,3,United-States,>50K
17121,3,Private,284129,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
26755,0,Private,265356,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,<=50K
17135,1,Private,122612,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,3,0,3,Philippines,>50K
7249,2,Private,164050,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,2,United-States,>50K
7250,3,Private,259087,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,2,United-States,<=50K
28249,0,Private,206599,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
30302,1,Private,213152,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,,>50K
8398,1,Private,189346,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
4955,4,Local-gov,205024,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
28221,0,Private,509866,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,4,United-States,<=50K
33556,0,Private,28544,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
36428,2,,242221,HS-grad,9,Never-married,,Unmarried,Black,Female,0,0,2,United-States,<=50K
21406,2,Private,329980,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
27535,1,Private,83879,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,2,United-States,<=50K
42558,0,Private,241582,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
15871,2,,82077,Some-college,10,Divorced,,Unmarried,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
779,3,Private,279129,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
47819,0,,181118,HS-grad,9,Never-married,,Own-child,Black,Female,0,0,0,United-States,<=50K
25414,3,Self-emp-not-inc,219718,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4,0,2,United-States,>50K
31057,1,Private,256062,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,1,Puerto-Rico,<=50K
26464,4,Private,61885,12th,8,Divorced,Transport-moving,Other-relative,Black,Male,0,0,1,United-States,<=50K
10653,2,Private,295127,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
32855,0,Private,316841,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
29167,0,Private,192711,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,2,United-States,<=50K
46051,4,,137894,Bachelors,13,Widowed,,Not-in-family,White,Female,0,0,0,United-States,>50K
22172,0,Private,140764,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
46064,0,Private,364952,10th,6,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,2,United-States,<=50K
33675,4,Private,131117,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Female,0,0,2,Puerto-Rico,<=50K
8475,3,Private,44216,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
26348,4,,375049,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,>50K
43060,4,Private,271559,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,1,Columbia,<=50K
28338,3,Private,235683,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
40173,1,Local-gov,141005,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
47661,1,Private,274818,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
20024,1,Local-gov,186993,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
47540,3,Private,231919,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
29682,2,Private,216129,Bachelors,13,Divorced,Other-service,Not-in-family,Black,Female,0,0,3,,<=50K
10173,3,Self-emp-not-inc,105614,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,3,United-States,>50K
47243,0,Private,236769,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
7793,0,State-gov,38251,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,0,United-States,<=50K
977,2,State-gov,188693,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
18517,0,Private,173851,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
16357,1,Private,284703,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,United-States,<=50K
47666,1,Private,226443,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,4,United-States,>50K
31306,3,State-gov,109600,Masters,14,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,2,0,2,United-States,>50K
12525,4,Self-emp-not-inc,147140,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,>50K
38571,2,Private,86143,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
33562,3,Private,111558,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,3,1,United-States,>50K
36464,0,Private,332928,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
33244,2,Private,55395,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2440,1,Self-emp-not-inc,171091,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
10475,0,,105460,Some-college,10,Never-married,,Own-child,White,Male,0,0,0,England,<=50K
21926,1,Private,106951,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
28789,0,Private,142233,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
44886,2,Private,312271,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
21328,3,Federal-gov,332727,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
29144,4,Private,109015,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,3,0,3,United-States,>50K
32202,1,Private,55191,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
9591,1,Private,190823,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,2,United-States,<=50K
14729,2,State-gov,195520,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,3,United-States,<=50K
33049,0,Private,194630,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
17476,4,Private,186696,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
16178,4,Private,101436,HS-grad,9,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,0,0,1,United-States,<=50K
33222,4,Private,281025,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,1,United-States,<=50K
16115,1,Private,410351,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
38962,4,Private,164599,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,2,United-States,>50K
36601,2,Private,186934,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
39210,4,Private,102791,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
43794,2,Private,123844,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,3,United-States,<=50K
22234,2,Private,95855,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,2,United-States,<=50K
37747,0,Private,153542,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
47507,1,Private,187046,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
34615,1,Private,151693,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
10678,2,Self-emp-not-inc,444134,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,<=50K
33058,1,Private,98776,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
43809,1,Private,122999,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
3761,4,Private,170244,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
11451,1,Private,147951,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,0,United-States,<=50K
33817,1,Private,226296,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
26344,0,Private,100345,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
2363,1,Private,42734,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
241,2,Self-emp-not-inc,196001,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,<=50K
41413,2,Private,216924,HS-grad,9,Divorced,Farming-fishing,Own-child,White,Male,0,0,3,United-States,<=50K
32592,4,Self-emp-not-inc,186651,11th,7,Widowed,Other-service,Unmarried,White,Female,0,0,3,United-States,<=50K
40498,4,Private,138737,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,0,United-States,<=50K
